"Modelo";"Sistema Operacional";"Disponibilidade";"Dimensões";"Peso";"MELHOR PREÇO";"Faixa de Preço";"Custo-benefício";"Hardware";"- Tela";"- Câmera";"- Desempenho";"Gsm";"Dual Sim";"Sim Card";"Chipset";"Processador";"64 Bit";"GPU";"RAM";"Memória Max";"Memória Expansível";"Polegadas";"Resolução";"Densidade de pixels";"Tipo";"Touchscreen";"Multitouch";"Cores";"Megapixel";"Resolução";"Estabilização";"Autofoco";"Foco por toque";"Flash";"HDR";"Localização";"Câmera Frontal";"Resolução da gravação";"FPS da gravação";"Stereo Sound Rec";"Wi-Fi";"Bluetooth";"USB";"NFC";"GPS";"GPRS";"EDGE";"UMTS";"HSDPA";"HSUPA";"HSPA+";"LTE";"Velocidade máxima de download";"Velocidade máxima de upload";"Acelerômetro";"Proximidade";"Player de música";"Player de vídeo";"Radio FM";"Tv";"Saída de TV";"Browser";"Flash Player";"Vibração";"Viva Voz";"Toques";"Toques personalizados";"Outros";"Tipo";"Autonomia conversação";"Autonomia em standby";"Ampere";"SAR EU";"Vídeo HDR";"Resistência a água";"Barômetro";"Dual Rec";"Detecção facial";"Auto focagem de vídeo";"Slow Motion";"Vídeo Câmera Frontal";"Giroscópio";"Bússola";"Impressão digital";"Mic. de Redução de Ruído";"Estabilização de vídeo";"Proteção";"Aperture Size";"Foto em Vídeo";"Opções da Câmera Frontal";"Preço FastShop";"Detecção de sorriso";"Gesto";"IRDA";"Tamanho do Sensor";"Preço Casas Bahia";"Zoom Ótico";"SAR US";"Preço Extra";"Preço Submarino";"Preço Magazine Luiza";"Preço Kabum";"Preço Walmart";"Dual Shot";"Preço Pontofrio";"Preço Americanas";"Segundo Display";"Preço Carrefour";"Code";"Display Curvo";"Teclado Qwerty";"Java";"Preço Apple";"Antena";"Câmera";"ROM";"Email";"MMS";"3D";"Foto 3D";"Vídeo 3D"
"Razer Phone";"Android 7.1.1 Nougat";"2017/4";"158.5 x 77.7 x 8 mm";"197 gramas";"";"";"";"8.9 / 10";"8.9 / 10";"8 / 10";"9.5 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Qualcomm MSM8998 Snapdragon 835";"4x 2.35 GHz Kryo + 4x 1.9 GHz Kryo";"ok";"Adreno 540";"8 GB";"64 GB";"ok Micro SD Até 2 TB";"5.7";"4032 x 3024 pixel";"515 ppi";"IGZO IPS";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Digital";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 8 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 4.2 com A2DP";"ok Type-C 2.0";"ok";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/MKV";"";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotUSB OTG";"Litio";"";"";"4000 Mah";"";"ok";"";"";"";"ok";"ok";"ok";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 3";"F 1.8";"ok";"Face Detection";"";"";"";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ZTE Grand X Plus";"Android 4.4 KitKat";"2014/4";"144.6 x 73.9 x 9.6 mm";"150 gramas";"";"";"";"6 / 10";"5.5 / 10";"6.3 / 10";"4.5 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"Qualcomm Snapdragon 400 MSM8926 Cortex-A7";"1.2 GHz Quad Core";"X";"Adreno 305";"2 GB";"8 GB";"ok Micro SD Até 32 GB";"5";"3264 x 2448 pixel";"294 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"ok Digital";"ok";"ok";"ok LED";"X";"ok";"ok 2 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"X";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"";"";"2300 Mah";"Head 0.78 W/kg Body 1.23 W/kg";"";"";"";"";"X";"ok";"";"640x480 pixel";"X";"X";"";"";"X";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ZTE Grand X Max";"Android 4.4.2 KitKat";"2014/4";"162.1 x 83.1 x 7.9 mm";"171.8 gramas";"";"";"";"5.6 / 10";"5 / 10";"5.3 / 10";"4.3 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"Qualcomm Snapdragon 200 MSM8212 Cortex-A7";"1.2 GHz Quad Core";"X";"Adreno 302";"1 GB";"8 GB";"ok Micro SD Até 32 GB";"6";"3264 x 2448 pixel";"245 ppi";"LCD";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"ok Digital";"ok";"ok";"ok LED";"X";"ok";"ok 1 Mp";"ok HD 720p";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"X";"21.1 Mbps";"5.76 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"390 minutos";"860 horas";"3200 Mah";"";"";"";"";"";"ok";"ok";"";"";"X";"";"";"ok";"X";"ok Gorilla Glass 3";"";"";"";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Panasonic Eluga Ray 700";"Android 7.0 Nougat";"2017/3";"153.8 x 75.4 x 8.9 mm";"182 gramas";"";"";"";"7.3 / 10";"8.1 / 10";"7.5 / 10";"4.3 / 10";"ok Quad Band (850/900/1800/1900)";"ok Dual Sim Dual Standby";"Nano";"MediaTek MT6753";"1.3 GHz 8 Core";"ok";"ARM Mali-T720 MP3";"3 GB";"32 GB";"ok Micro SD Até 128 GB";"5.5";"4128 x 3096 pixel";"401 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 13 Mp";"ok Full HD";"30 fps";"ok";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"";"ok";"";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.264/MPEG-4";"ok";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"";"";"5000 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"X";"ok";"ok";"ok";"X";"ok Gorilla Glass 3";"F 2";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"LG G2 Lite";"Android 4.4.2 LG Optimus UI KitKat";"2004/4";"127.5 x 67.9 x 11.9 mm";"153.7 gramas";"";"";"";"5.4 / 10";"3.8 / 10";"5.6 / 10";"4.3 / 10";"ok Quad Band (850/900/1800/1900)";"ok Dual Sim Dual Standby";"Micro";"Qualcomm Snapdragon 200 MSM8212 Cortex-A7";"1.2 GHz Quad Core";"X";"Adreno 302";"1 GB";"4 GB";"ok Micro SD Até 32 GB";"4.5";"3264 x 2448 pixel";"207 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"";"ok 0.3 Mp";"ok 800 x 480 pixel";"30 fps";"";"ok 802.11 a/b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"X";"-";"-";"ok";"ok";"ok";"ok H.263/H.264/WMV/MPEG-4";"ok";"X";"";"ok xHtml/Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"";"";"1820 Mah";"";"";"";"";"";"ok";"ok";"";"640x480 pixel, 30fps";"X";"X";"";"";"X";"";"";"";"Face Detection";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nubia Z5S Mini";"Android 4.2.2 Jelly Bean";"2013/4";"134.8 x 65.8 x 7.6 mm";"120 gramas";"";"";"";"6.5 / 10";"7.1 / 10";"6.5 / 10";"5.7 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"Qualcomm APQ8064 Snapdragon 600";"1.7 GHz Quad Core";"X";"Adreno 320";"2 GB";"16 GB";"ok Micro SD Até 32 GB";"4.7";"4128 x 3096 pixel";"312 ppi";"IGZO IPS";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"X";"42 Mbps";"5.76 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/Xvid";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotDLNA";"Litio";"";"";"2000 Mah";"";"";"";"";"";"ok";"ok";"";"";"ok";"ok";"";"ok";"X";"ok Scratch-resistant glass";"F 2.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Lenovo Vibe X2";"Android 5.0 Vibe UI v2.0 Lollipop";"2014/4";"140.2 x 68.6 x 7.27 mm";"120 gramas";"";"";"";"7 / 10";"8.3 / 10";"6.5 / 10";"4.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok Dual Stand-by (também disponível single SIM)";"Nano-Micro";"MediaTek MT6595M";"Quad-core 2.0 GHz Cortex-A17 + Quad-core 1.69 GHz Cortex-A7";"X";"PowerVR G6200";"2 GB";"32 GB";"X";"5";"4160 x 3120 pixel";"441 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11 b/g/n/ac";"ok 4.1 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"LiPo";"1140 minutos";"216 horas";"2300 Mah";"Head 0.58 W/kg Body 0.37 W/kg";"";"";"";"";"ok";"ok";"";"720p HD, 30fps";"X";"ok";"";"ok";"";"";"F 2.2";"";"";"";"";"";"";"";"";"";"Head 0.58 W/kg Body 0.37 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Oppo R11s Plus";"Android 7.1.1 ColorOS 3.2 Nougat";"2017/4";"164.8 x 80.2 x 7.3 mm";"182 gramas";"";"";"";"8.5 / 10";"7.7 / 10";"8.5 / 10";"8.2 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Qualcomm Snapdragon 660 MSM8956 Plus";"4x 2.2GHz Kryo + 4x 1.8GHZ Kryo";"ok";"Adreno 512";"6 GB";"64 GB";"ok Micro SD Slot híbrido SIM/MicroSD atè 256 GB";"6.43";"4608 x 3456 pixel";"376 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Digital";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 20 Mp";"ok 4K (2160p)";"30 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com LE/EDR/A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"600 Mbps";"100 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotUSB OTG";"LiPo";"";"";"4000 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 5";"F 1.7";"";"Face Detection";"";"";"";"";"1/2.8 ";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Oppo R11s";"Android 7.1.1 ColorOS 3.2 Nougat";"2017/4";"155.1 x 75.5 x 7.1 mm";"153 gramas";"";"";"";"8.5 / 10";"8.1 / 10";"8.5 / 10";"8 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Qualcomm Snapdragon 660 MSM8956 Plus";"4x 2.2GHz Kryo + 4x 1.8GHZ Kryo";"ok";"Adreno 512";"4 GB";"64 GB";"ok Micro SD Slot híbrido SIM/MicroSD atè 256 GB";"6.01";"4608 x 3456 pixel";"401 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Digital";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 20 Mp";"ok 4K (2160p)";"30 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com LE/EDR/A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"600 Mbps";"100 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotUSB OTG";"LiPo";"";"";"3205 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 5";"F 1.7";"";"Face Detection";"";"";"";"";"1/2.8 ";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nokia 2";"Android 7.1.1 Nougat";"2017/4";"143.5 x 71.3 x 9.3 mm";"";"";"";"";"6.3 / 10";"5.5 / 10";"6.3 / 10";"4.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"Qualcomm Snapdragon 212 MSM8909 v2 Cortex-A7";"1.3 GHz Quad Core";"X";"Adreno 304";"1 GB";"8 GB";"ok Micro SD Até 128 GB";"5";"3264 x 2448 pixel";"294 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok HD 720p";"30 fps";"";"ok 802.11b/g/n";"ok 4.1 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok RDS";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"";"";"4100 Mah";"";"";"";"";"";"";"";"";"720p HD, 30fps";"X";"";"";"";"";"ok Gorilla Glass 3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Xiaomi Redmi Y1";"Android 7.0 MIUI v9 Nougat";"2017/4";"153 x 76.2 x 7.7 mm";"153 gramas";"";"";"";"7.2 / 10";"5.2 / 10";"7.5 / 10";"6.8 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Qualcomm MSM8940 Snapdragon 435";"4x 1.4 GHz Cortex-A53 + 4x 1.1 Cortex-A53";"ok";"Adreno 505";"4 GB";"64 GB";"ok Micro SD Atè 256 GB";"5.5";"4160 x 3120 pixel";"236 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 16 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.2 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspot";"Litio";"768 minutos";"240 horas";"3080 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"";"F 2.2";"";"";"";"ok";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Blackview BV8000 Pro";"Android 7.0 Nougat";"2017/3";"156.2 x 79.2 x 13.2 mm";"243 gramas";"";"";"";"8.2 / 10";"8.3 / 10";"8 / 10";"6.8 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"MediaTek MT6757 Helio P25";"4x 2.6 GHz Cortex-A53 + 4x 1.6 GHz Cortex-A53";"ok";"Mali-T880 MP2";"6 GB";"64 GB";"ok Micro SD Atè 256 GB";"5";"4608 x 3456 pixel";"441 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 8 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.2 com A2DP/LE";"ok Micro USB 2.0";"";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"-";"-";"ok";"ok";"ok";"ok H.263/H.264/3GP/3G2";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"LiPo";"1620 minutos";"648 horas";"4180 Mah";"";"";"ok";"";"";"ok";"ok";"ok";"";"";"";"ok";"";"";"ok Gorilla Glass 3";"F 2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"HTC U11 Plus";"Android 8.0 HTC Sense UI Oreo";"2017/4";"158.5 x 74.9 x 8.5 mm";"188 gramas";"";"";"";"9.2 / 10";"9.1 / 10";"8.4 / 10";"9.4 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Qualcomm MSM8998 Snapdragon 835";"4x 2.45 GHz Kryo + 4x 1.9 GHz Kryo";"ok";"Adreno 540";"6 GB";"128 GB";"ok Micro SD Até 2 TB";"6";"4038 x 3036 pixel";"538 ppi";"Super LCD6";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 8 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 5.0 com A2DP/LE";"ok Type-C 3.1";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"800 Mbps";"150 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX/Xvid";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotDLNA";"Litio";"1500 minutos";"";"3930 Mah";"";"";"ok";"";"";"ok";"ok";"ok 120 fps";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 5";"F 1.7";"ok";"HDR/Modo Selfie/Selfie Panoramic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Oppo F5";"Android 7.1 ColorOS 3.2 Nougat";"2017/4";"156.5 x 76 x 7.5 mm";"152 gramas";"";"";"";"8.1 / 10";"8.2 / 10";"8 / 10";"6.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"MediaTek Helio P23 MT6763T";"4x 2.3 GHz Cortex-A53 + 4x 1.6 GHz Cortex-A53";"ok";"ARM Mali G71 MP2";"6 GB";"64 GB";"ok Micro SD Atè 256 GB";"6";"4608 x 3456 pixel";"402 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 20 Mp";"ok Full HD";"30 fps";"";"ok 802.11 a/b/g/n";"ok 4.2 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"150 Mbps";"ok";"ok";"ok";"ok MP4/H.264/WMV";"X";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi hotspotUSB OTG";"Litio";"";"";"3200 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"";"ok";"ok";"ok";"ok";"";"F 1.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nokia 7";"Android 7.1.1 Nougat";"2017/4";"141.2 x 71.45 x 7.92 mm";"";"";"";"";"8.4 / 10";"8.3 / 10";"8.5 / 10";"8.2 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Qualcomm Snapdragon 630";"4x 2.2 GHz Cortex-A53 + 4x 1.8 GHz Cortex A53";"ok";"Adreno 508";"6 GB";"64 GB";"ok Micro SD Slot híbrido SIM/MicroSD atè 128 GB";"5.2";"4608 x 3456 pixel";"424 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Digital";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 5 Mp";"ok 4K (2160p)";"30 fps";"";"ok 802.11 b/g/n/ac";"ok 5.0 com A2DP/LE";"ok Type-C 2.0";"ok";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"900 minutos";"340 horas";"3000 Mah";"";"";"";"";"";"ok";"";"";"";"ok";"ok";"ok";"ok";"";"ok Gorilla Glass 3";"F 1.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Huawei Mate 10 Lite";"Android 7.0 EMUI 5.1 Nougat";"2017/4";"156.2 x 75.2 x 7.5 mm";"164 gramas";"";"";"";"8.3 / 10";"8.2 / 10";"8 / 10";"7.4 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"Huawei HiSilicon Kirin 659";"4x 2.36 GHz Cortex-A53 + 4x 1.7 Cortex-A53";"ok";"Mali-T830 MP2";"4 GB";"64 GB";"ok Micro SD Slot híbrido SIM/MicroSD atè 256 GB";"5.9";"4608 x 3456 pixel";"409 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 13 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.2 com LE/EDR/A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"LiPo";"";"";"3340 Mah";"";"";"";"";"";"ok";"ok";"";"";"ok";"ok";"ok";"ok";"ok";"";"F 2.2";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Huawei Mate 10 Porsche Design";"Android 8.0 EMUI 8.0 Oreo";"2017/4";"154.2 x 74.5 x 7.9 mm";"178 gramas";"";"";"";"9.2 / 10";"8.2 / 10";"9.4 / 10";"8.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Huawei Hisilicon Kirin 970";"4x2.4 GHz Cortex-A73 + 4x1.8 GHz Cortex-A53";"ok";"Mali-G72 MP12";"6 GB";"256 GB";"X";"6";"4992 x 3744 pixel";"402 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"20 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 8 Mp";"ok 4K (2160p)";"30 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com LE/EDR/A2DP";"ok Type-C 3.1";"ok";"ok A-GPS/GLONASS/BeiDou/Galileo";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"1000 Mbps";"150 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotDLNA";"LiPo";"";"";"4000 Mah";"";"";"ok";"ok";"";"ok";"ok";"";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Corning Gorilla Glass";"F 1.6";"";"";"";"ok";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Huawei Mate 10 Pro";"Android 8.0 EMUI 8.0 Oreo";"2017/4";"154.2 x 74.5 x 7.9 mm";"178 gramas";"";"";"";"9.2 / 10";"8.2 / 10";"9.4 / 10";"8.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"Huawei Hisilicon Kirin 970";"4x2.4 GHz Cortex-A73 + 4x1.8 GHz Cortex-A53";"ok";"Mali-G72 MP12";"6 GB";"128 GB";"X";"6";"4992 x 3744 pixel";"402 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"20 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 8 Mp";"ok 4K (2160p)";"30 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com LE/EDR/A2DP";"ok Type-C 3.1";"ok";"ok A-GPS/GLONASS/BeiDou/Galileo";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"1000 Mbps";"150 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotDLNA";"LiPo";"";"";"4000 Mah";"";"";"ok";"ok";"";"ok";"ok";"";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Corning Gorilla Glass";"F 1.6";"";"";"";"ok";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
